system:index,B2,B3,B4,B8,NDVI,cluster,.geo
17424,390.0,610.0,538.0,2038.0,0.58229816,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.95132002115411]}"
17425,390.0,610.0,538.0,2038.0,0.58229816,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.95132002115411]}"
17426,386.0,595.0,498.0,1932.0,0.5901235,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.95132002115411]}"
17427,424.0,664.0,636.0,1924.0,0.503125,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.95132002115411]}"
17428,421.0,613.0,557.0,1780.0,0.5233205,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.95132002115411]}"
17429,436.0,660.0,636.0,1964.0,0.51076925,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.95132002115411]}"
17430,436.0,660.0,636.0,1964.0,0.51076925,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.95132002115411]}"
17431,539.0,792.0,855.0,2084.0,0.41816944,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.95132002115411]}"
17432,606.0,828.0,962.0,2018.0,0.35436243,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.95132002115411]}"
17433,606.0,828.0,962.0,2018.0,0.35436243,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.95132002115411]}"
17434,466.0,691.0,736.0,2100.0,0.4809591,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.95132002115411]}"
17435,466.0,691.0,736.0,2100.0,0.4809591,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.95132002115411]}"
17436,385.0,632.0,498.0,2430.0,0.65983605,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.95132002115411]}"
17437,381.0,656.0,490.0,2602.0,0.683053,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.95132002115411]}"
17438,381.0,656.0,490.0,2602.0,0.683053,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.95132002115411]}"
17439,454.0,720.0,709.0,2294.0,0.5278055,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.95132002115411]}"
17440,552.0,788.0,852.0,2012.0,0.40502793,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.95132002115411]}"
17441,552.0,788.0,852.0,2012.0,0.40502793,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.95132002115411]}"
17442,482.0,726.0,738.0,2098.0,0.47954866,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.95132002115411]}"
17443,407.0,629.0,539.0,2258.0,0.61458707,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.95132002115411]}"
17444,407.0,629.0,539.0,2258.0,0.61458707,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.95132002115411]}"
17445,461.0,653.0,600.0,2214.0,0.5735608,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.95132002115411]}"
17446,461.0,653.0,600.0,2214.0,0.5735608,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.95132002115411]}"
17447,478.0,711.0,682.0,2242.0,0.53351575,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.95132002115411]}"
17448,586.0,828.0,926.0,2314.0,0.42839506,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.95132002115411]}"
17449,586.0,828.0,926.0,2314.0,0.42839506,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.95132002115411]}"
17450,602.0,839.0,932.0,2140.0,0.39322916,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.95132002115411]}"
17451,471.0,709.0,698.0,2240.0,0.52484685,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.95132002115411]}"
17452,471.0,709.0,698.0,2240.0,0.52484685,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.95132002115411]}"
17453,378.0,624.0,497.0,2444.0,0.6620197,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.95132002115411]}"
17454,378.0,624.0,497.0,2444.0,0.6620197,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.95132002115411]}"
17455,372.0,640.0,460.0,2654.0,0.70456004,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.95132002115411]}"
17456,482.0,731.0,702.0,2510.0,0.56288916,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.95132002115411]}"
17457,482.0,731.0,702.0,2510.0,0.56288916,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.95132002115411]}"
17458,573.0,812.0,868.0,2236.0,0.44072166,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.95132002115411]}"
17459,502.0,758.0,824.0,2078.0,0.4321158,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.95132002115411]}"
17460,502.0,758.0,824.0,2078.0,0.4321158,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.95132002115411]}"
17461,456.0,669.0,655.0,2148.0,0.5326436,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.95132002115411]}"
17462,433.0,646.0,548.0,2344.0,0.62102354,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.95132002115411]}"
17463,433.0,646.0,548.0,2344.0,0.62102354,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.95132002115411]}"
17464,456.0,700.0,666.0,2304.0,0.55151516,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.95132002115411]}"
17465,456.0,700.0,666.0,2304.0,0.55151516,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.95132002115411]}"
17466,578.0,808.0,892.0,2156.0,0.41469815,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.95132002115411]}"
17467,535.0,788.0,848.0,2228.0,0.4486346,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.95132002115411]}"
17468,535.0,788.0,848.0,2228.0,0.4486346,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.95132002115411]}"
17469,630.0,860.0,942.0,2072.0,0.37491706,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.95132002115411]}"
17470,564.0,804.0,886.0,2198.0,0.42542154,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.95132002115411]}"
17471,564.0,804.0,886.0,2198.0,0.42542154,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.95132002115411]}"
17472,469.0,695.0,678.0,2176.0,0.52487737,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.95132002115411]}"
17473,469.0,695.0,678.0,2176.0,0.52487737,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.95132002115411]}"
17474,440.0,650.0,588.0,2132.0,0.56764704,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.95132002115411]}"
17475,447.0,662.0,618.0,2280.0,0.57349896,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.95132002115411]}"
17476,447.0,662.0,618.0,2280.0,0.57349896,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.95132002115411]}"
17477,520.0,785.0,838.0,2260.0,0.4590058,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.95132002115411]}"
17478,547.0,792.0,858.0,2210.0,0.44067797,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.95132002115411]}"
17479,547.0,792.0,858.0,2210.0,0.44067797,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.95132002115411]}"
17480,435.0,692.0,574.0,2462.0,0.6218709,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.95132002115411]}"
17481,371.0,658.0,416.0,2618.0,0.7257745,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.95132002115411]}"
17482,371.0,658.0,416.0,2618.0,0.7257745,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.95132002115411]}"
17483,396.0,684.0,517.0,2460.0,0.6526705,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.95132002115411]}"
17484,396.0,684.0,517.0,2460.0,0.6526705,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.95132002115411]}"
17485,494.0,756.0,788.0,2144.0,0.46248296,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.95132002115411]}"
17486,554.0,775.0,819.0,2004.0,0.41976622,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.95132002115411]}"
17487,554.0,775.0,819.0,2004.0,0.41976622,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.95132002115411]}"
17488,436.0,669.0,656.0,2078.0,0.52011704,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.95132002115411]}"
17489,361.0,602.0,447.0,2256.0,0.6692564,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.95132002115411]}"
17490,361.0,602.0,447.0,2256.0,0.6692564,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.95132002115411]}"
17491,366.0,670.0,457.0,2334.0,0.6725188,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.95132002115411]}"
17492,366.0,670.0,457.0,2334.0,0.6725188,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.95132002115411]}"
17493,422.0,708.0,645.0,2190.0,0.54497355,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.95132002115411]}"
17494,556.0,769.0,832.0,1952.0,0.40229884,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.95132002115411]}"
17495,556.0,769.0,832.0,1952.0,0.40229884,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92195133975386,50.95132002115411]}"
17496,524.0,777.0,845.0,1932.0,0.3914296,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92204117128227,50.95132002115411]}"
17497,418.0,666.0,656.0,2036.0,0.51263,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92213100281069,50.95132002115411]}"
17498,418.0,666.0,656.0,2036.0,0.51263,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9222208343391,50.95132002115411]}"
17499,334.0,558.0,425.0,2334.0,0.69191736,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92231066586751,50.95132002115411]}"
17500,334.0,558.0,425.0,2334.0,0.69191736,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92240049739593,50.95132002115411]}"
17501,375.0,630.0,490.0,2382.0,0.6587744,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92249032892434,50.95132002115411]}"
17502,500.0,746.0,794.0,2280.0,0.48340923,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92258016045275,50.95132002115411]}"
17503,500.0,746.0,794.0,2280.0,0.48340923,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92266999198117,50.95132002115411]}"
17504,584.0,816.0,935.0,2120.0,0.3878887,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92275982350958,50.95132002115411]}"
17505,496.0,742.0,734.0,2092.0,0.48053786,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.922849655038,50.95132002115411]}"
17506,496.0,742.0,734.0,2092.0,0.48053786,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92293948656639,50.95132002115411]}"
17507,551.0,768.0,845.0,2148.0,0.43534914,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9230293180948,50.95132002115411]}"
17508,444.0,668.0,638.0,2052.0,0.52565056,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92311914962322,50.95132002115411]}"
17509,444.0,668.0,638.0,2052.0,0.52565056,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92320898115163,50.95132002115411]}"
17510,412.0,629.0,578.0,2030.0,0.55674845,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92329881268004,50.95132002115411]}"
17511,412.0,629.0,578.0,2030.0,0.55674845,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92338864420846,50.95132002115411]}"
17512,454.0,658.0,639.0,2186.0,0.54761064,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92347847573687,50.95132002115411]}"
17513,550.0,794.0,852.0,2248.0,0.45032257,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92356830726528,50.95132002115411]}"
17514,550.0,794.0,852.0,2248.0,0.45032257,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9236581387937,50.95132002115411]}"
17515,570.0,830.0,905.0,2154.0,0.40830338,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92374797032211,50.95132002115411]}"
17516,447.0,681.0,642.0,2230.0,0.5529248,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92383780185052,50.95132002115411]}"
17517,447.0,681.0,642.0,2230.0,0.5529248,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92392763337892,50.95132002115411]}"
17518,342.0,590.0,426.0,2310.0,0.6885965,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92401746490734,50.95132002115411]}"
17519,342.0,590.0,426.0,2310.0,0.6885965,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92410729643575,50.95132002115411]}"
17520,369.0,638.0,478.0,2510.0,0.68005353,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92419712796416,50.95132002115411]}"
17521,501.0,772.0,756.0,2512.0,0.5373317,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92428695949258,50.95132002115411]}"
17522,501.0,772.0,756.0,2512.0,0.5373317,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92437679102099,50.95132002115411]}"
17523,588.0,848.0,954.0,2204.0,0.39582014,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9244666225494,50.95132002115411]}"
17524,500.0,694.0,726.0,2166.0,0.4979253,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92455645407782,50.95132002115411]}"
17525,500.0,694.0,726.0,2166.0,0.4979253,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92464628560623,50.95132002115411]}"
17526,372.0,647.0,514.0,2640.0,0.6740647,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92473611713464,50.95132002115411]}"
17527,388.0,678.0,468.0,2776.0,0.7114673,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92482594866306,50.95132002115411]}"
17528,388.0,678.0,468.0,2776.0,0.7114673,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92491578019145,50.95132002115411]}"
17529,427.0,688.0,602.0,2608.0,0.6249221,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92500561171987,50.95132002115411]}"
17530,427.0,688.0,602.0,2608.0,0.6249221,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92509544324828,50.95132002115411]}"
17531,544.0,788.0,860.0,2374.0,0.46815088,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9251852747767,50.95132002115411]}"
17532,550.0,794.0,874.0,2154.0,0.42272127,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92527510630511,50.95132002115411]}"
17533,550.0,794.0,874.0,2154.0,0.42272127,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92536493783352,50.95132002115411]}"
17534,439.0,672.0,629.0,2322.0,0.5737038,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92545476936193,50.95132002115411]}"
17535,367.0,601.0,447.0,2448.0,0.69119173,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92554460089035,50.95132002115411]}"
17536,367.0,601.0,447.0,2448.0,0.69119173,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92563443241876,50.95132002115411]}"
17537,382.0,633.0,472.0,2570.0,0.68967783,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92572426394717,50.95132002115411]}"
17538,382.0,633.0,472.0,2570.0,0.68967783,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92581409547559,50.95132002115411]}"
17539,480.0,722.0,656.0,2446.0,0.57704705,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92590392700399,50.95132002115411]}"
17540,558.0,787.0,852.0,2212.0,0.44386423,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9259937585324,50.95132002115411]}"
17541,558.0,787.0,852.0,2212.0,0.44386423,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92608359006081,50.95132002115411]}"
17542,496.0,742.0,756.0,2162.0,0.4818369,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92617342158923,50.95132002115411]}"
17543,402.0,634.0,513.0,2368.0,0.64387363,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92626325311764,50.95132002115411]}"
17544,402.0,634.0,513.0,2368.0,0.64387363,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92635308464605,50.95132002115411]}"
17545,348.0,598.0,431.0,2580.0,0.7137164,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92644291617447,50.95132002115411]}"
17546,366.0,650.0,511.0,2608.0,0.67233086,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92653274770288,50.95132002115411]}"
17547,338.0,574.0,416.0,2576.0,0.72192514,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92662257923129,50.95132002115411]}"
17548,379.0,622.0,483.0,2546.0,0.68108284,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9267124107597,50.95132002115411]}"
17549,379.0,622.0,483.0,2546.0,0.68108284,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92680224228812,50.95132002115411]}"
17550,499.0,746.0,786.0,2408.0,0.50782716,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92689207381652,50.95132002115411]}"
17551,521.0,770.0,860.0,2094.0,0.41773865,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92698190534493,50.95132002115411]}"
17552,521.0,770.0,860.0,2094.0,0.41773865,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92707173687334,50.95132002115411]}"
17553,436.0,642.0,640.0,2298.0,0.5643295,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92716156840176,50.95132002115411]}"
17554,351.0,604.0,455.0,2646.0,0.70654625,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92725139993017,50.95132002115411]}"
17555,351.0,604.0,455.0,2646.0,0.70654625,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92734123145858,50.95132002115411]}"
17556,416.0,677.0,579.0,2624.0,0.6384639,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.927431062987,50.95132002115411]}"
17557,416.0,677.0,579.0,2624.0,0.6384639,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92752089451541,50.95132002115411]}"
17558,514.0,791.0,792.0,2524.0,0.52231604,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92761072604382,50.95132002115411]}"
17559,441.0,737.0,594.0,2878.0,0.6578341,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92770055757224,50.95132002115411]}"
17560,441.0,737.0,594.0,2878.0,0.6578341,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92779038910065,50.95132002115411]}"
17561,596.0,860.0,939.0,2026.0,0.36661047,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.951409852682524]}"
17562,596.0,860.0,939.0,2026.0,0.36661047,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.951409852682524]}"
17563,482.0,726.0,756.0,1918.0,0.43455496,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.951409852682524]}"
